node,ortho,phono,original,replace,delete_insert,pos_l50,pos_m50,Item,NumSylls,NumPhones,Duration,OrthUP,PhonND,OrthND,FreqSUBTLEX,FreqCOCA,FreqCOCAspok,FreqGoogle,PhonUP,NumMorphs
2086,bottle,batL,8,7,1,5,3,bottle,2,5,420,7,35,10,2588,9485,882,17717296,6,1
4818,devil,dEvL,3,3,0,3,0,devil,2,5,376,6,21,7,2108,4137,816,12885948,6,1
3067,chin,CIn,21,20,1,15,6,chin,1,3,286,5,84,24,647,4723,303,3994291,4,1
6166,fade,fed,22,19,3,12,10,fade,1,3,384,5,80,33,286,2246,207,3618325,4,1
2993,cheap,Cip,18,18,0,14,4,cheap,1,3,361,6,46,6,1848,7414,1141,97055447,4,1
9911,lighten,lYtN,6,5,1,3,3,lighten,2,5,386,8,49,6,301,792,105,721947,6,2
13088,plaid,pl@d,11,9,2,4,7,plaid,1,4,414,6,33,9,82,769,54,1679093,5,1
2694,cartridge,kartrIJ,3,2,1,1,2,cartridge,2,7,529,10,2,4,49,670,20,15410900,8,1
19326,zoo,zu,20,19,1,18,2,zoo,1,2,534,4,129,21,696,2842,528,11593039,3,1
15346,sect,sEkt,5,3,2,0,5,sect,1,4,442,5,39,8,37,638,152,2262094,5,1
10970,misty,mIsti,5,2,3,1,4,misty,2,5,495,5,19,8,80,809,148,2652959,6,2
15537,shave,Sev,16,16,0,10,6,shave,1,3,563,6,43,20,702,1146,119,2580057,4,1
7117,german,JRmxn,5,4,1,4,1,german,2,5,380,7,47,30,1624,15726,1764,53712683,6,2
9469,kettle,kEtL,8,8,0,7,1,kettle,2,5,344,7,38,9,143,649,35,2341770,6,1
11346,myth,mIT,15,14,1,8,7,myth,1,3,361,5,53,7,352,4390,471,6054397,4,1
16183,sprawl,sprcl,1,1,0,1,0,sprawl,1,5,579,7,14,3,7,638,57,985396,6,1
3430,cola,kolx,9,7,2,3,6,cola,2,4,442,5,86,38,282,1960,242,4541953,5,1
5320,dub,d^b,22,20,2,12,10,dub,1,3,280,4,64,34,55,234,18,4026648,4,1
3339,clutter,kl^tX,4,2,2,3,1,clutter,2,5,455,8,15,5,48,864,82,3650519,6,1
15182,savage,s@vIJ,2,1,1,2,0,savage,2,5,532,7,4,8,365,2151,312,5207828,6,2
14846,ripe,rYp,20,17,3,10,10,ripe,1,3,328,5,69,27,213,2311,162,9136382,4,1
16389,stitch,stIC,7,7,0,2,5,stitch,1,4,609,7,22,4,381,597,39,5050736,5,1
17270,this,DIs,4,4,0,4,0,this,1,3,455,5,25,11,406915,1235350,478061,3228499306,4,1
2047,bonus,bon|s,2,1,1,2,0,bonus,2,5,437,6,12,9,469,2857,321,27822012,6,1
15652,side,sYd,23,17,6,15,8,side,1,3,589,5,96,33,10247,80872,16264,141164931,4,1
7474,gruff,gr^f,5,4,1,1,4,gruff,1,4,449,6,33,7,28,330,23,242037,5,1
3381,cod,kad,27,22,5,17,10,cod,1,3,375,4,100,40,114,1378,174,10428610,4,1
7154,giddy,gIdi,3,3,0,2,1,giddy,2,4,469,5,31,5,91,706,70,483433,5,1
17546,town,tWn,14,14,0,11,3,town,1,3,381,5,38,15,12644,45848,9653,90486897,4,1
15365,seemly,simli,1,0,1,0,1,seemly,2,5,629,5,9,1,7,47,6,41873,5,1
7042,gay,ge,27,18,9,15,12,gay,1,2,323,4,133,49,3013,13074,3797,167613385,3,1
7886,hide,hYd,21,19,2,15,6,hide,1,3,374,5,104,33,3554,7788,1521,27160697,4,1
1394,axe,@ks,9,4,5,6,3,axe,1,3,403,4,93,28,249,714,77,2777022,4,1
18394,vend,vEnd,14,11,3,10,4,vend,1,4,579,5,27,14,0,12,0,188697,5,1
7512,gun,g^n,20,18,2,14,6,gun,1,3,278,4,112,34,10873,20046,5799,22838661,4,1
15839,slum,sl^m,14,12,2,5,9,slum,1,4,519,5,36,21,65,568,75,617168,5,1
5496,eighteen,etin,1,0,1,0,1,eighteen,2,4,599,9,12,1,310,3222,394,3094087,5,1
17144,term,tRm,13,13,0,9,4,term,1,3,489,5,39,10,890,42461,8580,116284146,4,1
1664,bed,bEd,25,21,4,19,6,bed,1,3,296,4,90,38,9543,31440,3390,64267669,4,1
12256,paddy,p@di,7,6,1,3,4,paddy,2,4,438,6,31,11,134,503,78,1668962,5,1
1448,bait,bet,33,29,4,23,10,bait,1,3,336,5,123,27,496,2293,203,3049754,4,1
19193,wreath,riT,17,17,0,7,10,wreath,1,3,337,7,87,6,54,574,98,1330354,4,1
19179,worst,wRst,10,7,3,7,3,worst,1,4,463,6,40,9,2874,16383,5017,16976651,5,1
17880,tweed,twid,4,3,1,2,2,tweed,1,4,539,6,11,4,61,456,43,1632363,5,1
3049,chief,Cif,12,12,0,8,4,chief,1,3,498,6,35,4,3973,33008,9590,45700315,4,1
15522,shallow,S@lo,12,10,2,7,5,shallow,2,4,472,8,30,4,301,4158,231,4834372,5,1
11122,mop,map,16,15,1,11,5,mop,1,3,327,4,79,33,211,648,75,1840725,4,1
12961,picket,pIk|t,5,5,0,5,0,picket,2,5,479,7,19,15,113,665,119,816389,6,1
16543,stutter,st^tX,1,1,0,1,0,stutter,2,5,512,8,17,8,96,294,31,238419,6,1
16286,star,star,12,7,5,3,9,star,1,4,559,5,57,33,4149,31663,5712,122512005,5,1
3037,chic,Sik,24,21,3,17,7,chic,1,3,385,5,110,8,119,1681,142,3735613,4,1
18279,vain,ven,19,18,1,15,4,vain,1,3,375,5,102,26,332,1465,183,2406302,4,1
3039,chick,CIk,23,22,1,16,7,chick,1,3,358,6,66,15,1334,1506,193,7776742,4,1
9920,like,lYk,26,24,2,16,10,like,1,3,469,5,99,38,203947,505063,155727,520611399,4,1
19202,wrinkle,rIGkL,5,3,2,4,1,wrinkle,2,6,517,8,25,4,96,675,86,1551149,7,1
16382,stint,stInt,3,2,1,2,1,stint,1,5,526,6,14,12,38,1080,69,856043,6,1
2101,bouquet,boke,1,0,1,1,0,bouquet,2,4,431,8,7,3,164,807,82,5143984,5,1
13925,puke,pyuk,2,1,1,0,2,puke,1,4,379,5,10,14,319,221,16,528407,5,1
9601,lady,ledi,6,5,1,1,5,lady,2,4,321,5,50,21,11071,16341,4050,29359462,5,1
14434,referee,rEfXi,1,1,0,1,0,referee,3,5,472,8,5,1,183,769,102,2941934,6,1
4499,debris,dxbri,2,2,0,2,0,debris,2,5,369,6,8,0,159,3558,721,3809179,6,1
16439,strange,strenJ,3,0,3,1,2,strange,1,6,557,8,5,6,4408,13212,2452,18324574,7,1
4137,crawl,krcl,9,7,2,6,3,crawl,1,4,417,6,48,10,614,1865,217,2859784,5,1
7092,gent,JEnt,17,14,3,12,5,gent,1,4,391,5,57,32,82,175,31,1074241,5,1
12156,oval,ovL,6,6,0,4,2,oval,2,4,459,5,16,10,69,2499,628,7120184,5,1
7413,grief,grif,11,10,1,2,9,grief,1,4,509,5,41,11,552,4197,736,4552843,4,1
4258,crust,kr^st,5,4,1,5,0,crust,1,5,470,6,21,10,166,2591,104,2267452,6,1
15461,serene,sXin,4,3,1,4,0,serene,2,4,646,7,22,5,63,880,70,1185930,5,1
11755,nurture,nRCX,1,1,0,1,0,nurture,2,4,429,8,9,3,37,1231,153,1310338,5,1
8849,innings,InIGz,2,1,1,1,1,innings,2,5,395,7,7,2,49,1966,57,2204569,5,2
12448,parody,p@rxdi,1,1,0,0,1,parody,3,6,525,6,3,4,36,742,105,1829413,7,1
19246,yawl,ycl,16,15,1,14,2,yawl,1,3,448,4,66,5,12,41,0,59825,4,1
15914,snug,sn^g,6,5,1,2,4,snug,1,4,482,5,8,5,73,738,28,844329,5,1
19242,yard,yard,10,10,0,9,1,yard,1,4,385,5,26,13,1278,12247,975,15076149,5,1
12490,pass,p@s,24,19,5,11,13,pass,1,3,415,5,89,40,5514,25153,5209,55196751,4,1
6639,foot,fUt,10,9,1,9,1,foot,1,3,366,5,27,20,3311,28872,2692,40403729,4,1
17587,trance,tr@ns,3,3,0,2,1,trance,1,5,537,7,14,8,268,671,24,7394147,6,1
1662,become,bxk^m,1,1,0,1,0,become,2,5,482,7,23,3,5894,77632,13148,120495540,6,1
4910,dill,dIl,31,29,2,23,8,dill,1,3,340,5,115,30,90,749,44,986552,4,1
109,accede,@ksid,2,2,0,1,1,accede,2,5,589,7,5,2,7,114,14,199886,6,1
1885,bladder,bl@dX,2,1,1,1,1,bladder,2,5,429,8,10,4,202,1041,97,3621454,6,1
11134,morass,mX@s,4,3,1,2,2,morass,2,4,541,7,14,6,5,216,35,135710,5,1
15556,shell,SEl,21,18,3,16,5,shell,1,3,444,6,115,20,674,6341,709,20602041,4,1
7632,hangar,h@GX,6,4,2,0,6,hangar,2,4,418,7,27,5,173,442,59,795985,5,1
12083,other,^DX,5,4,1,5,0,other,2,3,284,6,20,12,37505,391995,79490,978493536,4,1
1189,astride,xstrYd,1,0,1,1,0,astride,2,6,562,7,2,2,8,275,12,171136,5,1
2716,cast,k@st,13,11,2,8,5,cast,1,4,522,5,68,36,1180,13176,2191,33399422,5,1
7703,havoc,h@vxk,3,3,0,3,0,havoc,2,5,442,4,9,0,69,935,137,1697879,5,1
17235,thermal,TRmL,1,1,0,1,0,thermal,2,5,411,7,7,1,112,1878,123,14187566,5,1
10496,marvel,marvL,2,2,0,0,2,marvel,2,6,449,7,23,14,99,1103,137,5804124,7,1
8342,immortal,ImortL,1,0,1,1,0,immortal,3,7,524,9,3,2,260,805,93,2278580,8,2
9732,lazy,lezi,7,6,1,4,3,lazy,2,4,524,4,40,8,591,2136,288,5814660,5,1
5132,docket,dak|t,4,4,0,4,0,docket,2,5,489,7,9,8,61,257,72,3661940,6,1
14569,rend,rEnd,19,13,6,14,5,rend,1,4,384,5,50,32,16,70,6,277271,5,1
15059,saddle,s@dL,7,4,3,3,4,saddle,2,5,440,7,31,9,399,2254,99,4499280,6,1
7283,goner,gcnX,2,1,1,0,2,goner,2,4,464,5,38,18,78,80,21,82437,5,NA
14070,quarry,kwcri,2,2,0,1,1,quarry,2,5,453,7,15,2,78,767,32,1960848,6,1
5317,dryer,drYX,7,5,2,4,3,dryer,2,4,418,6,37,13,231,996,99,5592001,5,NA
18576,vinyl,vYnL,7,5,2,3,4,vinyl,2,5,423,5,12,1,63,1072,65,17011205,5,1
17084,temper,tEmpX,5,4,1,1,4,temper,2,5,343,7,15,12,582,1808,262,1717493,6,1
6303,feed,fid,19,16,3,12,7,feed,1,3,436,5,73,25,2162,8454,1319,62664768,4,1
17211,then,DEn,17,16,1,15,2,then,1,3,375,5,69,30,75966,335547,81069,369942506,4,1
17802,try,trY,19,10,9,6,13,try,1,3,388,4,44,19,24314,63020,22091,114392006,4,1
8232,ideal,Ydil,3,1,2,1,2,ideal,2,4,503,6,17,4,374,8795,598,26049328,5,1
16174,spore,spor,13,10,3,6,7,spore,1,4,555,6,40,14,7,172,12,589962,5,1
18953,while,hwYl,8,5,3,2,6,while,1,4,434,6,20,13,17821,166569,20173,226203589,5,1
15835,sludge,sl^J,7,7,0,1,6,sludge,1,4,569,6,11,3,24,600,56,1916282,5,1
2398,cabin,k@b|n,1,1,0,1,0,cabin,2,5,377,6,34,12,1002,5187,363,8052267,6,1
17801,truth,truT,5,3,2,1,4,truth,1,4,400,6,22,6,9801,26432,7161,35350927,5,1
12971,picture,pIkCX,2,1,1,2,0,picture,2,5,494,8,12,2,7061,28392,7439,124127951,6,1
10432,map,m@p,20,20,0,13,7,map,1,3,395,4,73,44,1623,11585,1608,309679646,4,1
11926,one,w^n,18,17,1,17,1,one,1,3,339,4,90,40,156684,742881,177330,993546809,4,1
17320,thug,T^g,12,12,0,10,2,thug,1,3,378,5,27,11,178,459,102,1607469,4,1
18605,virus,vYr|s,2,1,1,2,0,virus,2,5,457,6,5,3,964,6519,1719,36295812,6,1
11576,ninth,nYnT,1,0,1,0,1,ninth,1,4,479,6,6,1,334,3796,551,4390562,5,1
4041,council,kWnsL,2,2,0,2,0,council,2,6,514,8,14,1,863,24475,4431,112896752,7,1
7049,geese,gis,8,7,1,8,0,geese,1,3,413,6,73,18,81,1006,94,1299115,4,1
5180,don,dan,19,18,1,13,6,don,1,3,347,4,135,61,321085,12771,4419,26009351,4,1
6587,flunk,fl^Gk,6,3,3,4,2,flunk,1,5,335,6,14,10,92,81,22,81741,6,1
10898,mirth,mRT,13,11,2,10,3,mirth,1,3,484,5,55,10,11,211,12,387672,4,1
17577,trail,trel,13,10,3,5,8,trail,1,4,485,6,35,10,979,13197,1626,23650382,5,1
5562,else,Els,6,4,2,2,4,else,1,3,397,5,55,16,22907,54241,16297,96024346,4,1
4893,dig,dIg,17,17,0,9,8,dig,1,3,285,4,63,33,2357,4107,726,7295418,4,1
11948,opener,opxnX,1,0,1,0,1,opener,3,5,487,7,4,2,173,1568,113,3239644,6,2
2901,chair,CEr,20,18,2,17,3,chair,1,3,429,6,94,12,2511,19652,1787,40765136,4,1
10049,loan,lon,34,28,6,23,11,loan,1,3,412,5,143,26,1013,8144,2015,87786035,4,1
11303,must,m^st,16,12,4,10,6,must,1,4,427,5,40,27,35661,103754,12983,292787867,5,1
1982,boat,bot,32,27,5,22,10,boat,1,3,317,5,117,26,4885,15136,1895,34104237,4,1
10821,mild,mYld,8,7,1,6,2,mild,1,4,413,5,31,16,245,4307,428,6826082,5,1
2936,chaos,keas,1,0,1,0,1,chaos,2,4,548,5,14,6,479,4860,1194,8709959,4,1
16175,sport,sport,7,3,4,6,1,sport,1,5,502,6,20,11,1015,16323,1184,62692186,6,1
10348,mama,mamx,4,3,1,3,1,mama,2,4,529,5,36,32,5289,6722,530,5045460,5,NA
11774,oar,or,32,13,19,21,11,oar,1,2,330,4,146,40,42,211,17,909269,3,1
13056,pitcher,pICX,4,1,3,2,2,pitcher,2,4,371,8,25,7,165,3491,203,2963438,5,2
15810,slide,slYd,10,8,2,4,6,slide,1,4,595,6,33,12,909,6072,544,22342722,5,1
9545,knot,nat,27,27,0,23,4,knot,1,3,497,5,93,14,188,1998,145,2981225,4,1
14248,rash,r@S,26,20,6,15,11,rash,1,3,447,5,86,35,410,1209,150,2430246,4,1
12510,paste,pest,13,11,2,8,5,paste,1,4,549,6,38,18,87,1927,97,8913055,5,1
12494,passe,p@se,4,2,2,1,3,passe,2,4,659,6,13,17,14,169,34,528622,4,1
19024,widow,wIdo,5,3,2,0,5,widow,2,4,347,6,16,2,617,2583,403,3805265,5,1
6981,gang,g@G,15,15,0,8,7,gang,1,3,395,5,58,38,1537,6198,2038,16620142,4,1
2239,broom,brum,10,7,3,4,6,broom,1,4,340,6,52,12,243,1164,127,1313136,5,1
7466,growl,grWl,6,6,0,1,5,growl,1,4,408,6,22,8,50,583,20,462100,5,1
12253,padding,p@dIG,4,4,0,4,0,padding,2,5,385,8,11,6,49,561,30,2890936,6,1
14590,repay,ripe,3,1,2,1,2,repay,2,4,599,6,13,8,265,793,141,1746487,5,2
16458,stream,strim,6,5,1,1,5,stream,1,5,624,7,22,5,410,7055,462,38598566,6,1
17906,type,tYp,18,16,2,9,9,type,1,3,409,5,56,12,3093,31397,5200,272349815,4,1
4160,creed,krid,11,9,2,3,8,creed,1,4,429,6,50,13,129,850,68,3399121,5,1
6275,faze,fez,23,21,2,14,9,faze,1,3,549,5,133,20,22,123,12,138560,4,1
4081,cove,kov,18,17,1,9,9,cove,1,3,414,5,64,33,166,1175,104,5869534,4,1
16504,struck,str^k,8,6,2,2,6,struck,1,5,462,7,25,8,826,10968,2270,8489716,6,1
10405,manner,m@nX,10,9,1,4,6,manner,2,4,426,7,74,27,588,10573,997,28268864,5,1
1903,blaze,blez,11,6,5,5,6,blaze,1,4,471,6,58,15,107,1085,202,2457442,5,1
17197,thatch,T@C,6,6,0,6,0,thatch,1,3,499,7,26,2,38,258,2,289894,4,1
6596,fluster,fl^stX,4,2,2,3,1,fluster,2,6,545,8,8,5,3,24,1,18028,7,2
7187,gladden,gl@dN,1,0,1,0,1,gladden,2,6,405,6,7,1,2,66,1,159866,6,2
16223,squawk,skwck,3,2,1,0,3,squawk,1,5,520,7,3,1,87,156,16,128215,6,1
16683,sundae,s^nde,2,2,0,1,1,sundae,2,5,589,7,16,5,81,195,41,297154,6,NA
17285,thou,DW,14,14,0,9,5,thou,1,2,439,5,65,10,1144,1388,169,11669293,3,1
6635,fool,ful,18,17,1,17,1,fool,1,3,462,5,88,16,4556,4403,584,7569582,4,1
16091,sped,spEd,11,8,3,3,8,sped,1,4,499,4,24,14,32,874,77,833838,4,1
5555,ellipse,xlIps,1,1,0,1,0,ellipse,2,5,427,7,19,3,0,128,18,866759,6,1
12523,pasture,p@sCX,2,2,0,1,1,pasture,2,5,573,8,6,3,78,1302,44,1913652,6,1
2463,call,kcl,26,23,3,21,5,call,1,3,357,5,145,40,43931,81621,25832,199619947,4,1
19100,with,wIT,13,12,1,4,9,with,1,3,306,5,56,13,257465,1712763,334429,3183141788,4,1
7998,hood,hUd,13,13,0,11,2,hood,1,3,479,5,35,20,785,4172,603,11000354,4,1
27,abed,xbEd,5,4,1,2,3,abed,2,4,433,5,14,19,10,88,10,150367,5,1
216,acute,xkyut,2,1,1,1,1,acute,2,5,449,6,2,1,150,3508,229,11128841,6,1
9568,label,lebL,11,9,2,8,3,label,2,5,539,6,33,18,351,6099,859,41362819,6,1
7581,hairy,h@ri,14,12,2,10,4,hairy,2,4,539,5,127,9,322,1023,63,19060619,5,2
16688,sung,s^G,20,16,4,13,7,sung,1,3,619,5,48,30,178,1566,297,3242040,4,1
7724,heal,hil,29,26,3,23,6,heal,1,3,370,5,154,28,578,2422,556,3771118,4,1
17021,tawny,tcni,5,5,0,4,1,tawny,2,4,359,5,61,1,33,237,4,602308,5,1
16748,surgery,sRJXi,1,1,0,1,0,surgery,3,5,534,7,2,0,1651,11501,2675,40026384,6,1
14088,query,kwIri,5,3,2,3,2,query,2,5,519,5,6,2,29,722,32,31285263,5,1
3474,colored,k^lXd,4,3,1,3,1,colored,2,5,392,8,15,2,377,7759,365,10189750,5,2
1115,ashore,xSor,3,2,1,2,1,ashore,2,4,498,5,8,6,317,967,202,876754,3,1
6521,flea,fli,22,12,10,13,9,flea,1,3,399,5,95,12,169,1095,71,2796494,4,1
550,aloud,xlWd,5,3,2,2,3,aloud,2,4,545,4,12,3,94,2451,83,3743858,4,1
16322,steed,stid,10,9,1,3,7,steed,1,4,490,6,49,17,130,254,16,701658,5,1
2299,bullet,bUl|t,5,3,2,4,1,bullet,2,5,431,7,11,9,1950,4323,1084,7442894,6,1
18880,wedge,wEJ,12,11,1,6,6,wedge,1,3,465,6,34,11,119,1762,173,3163416,4,1
4831,dew,du,34,23,11,19,15,dew,1,2,326,4,182,39,109,636,40,4532686,3,1
19161,work,wRk,20,18,2,14,6,work,1,3,412,5,91,23,40699,204858,39966,419498036,4,1
4480,deal,dil,29,24,5,22,7,deal,1,3,439,5,159,37,13330,49762,18165,63831872,4,1
15619,shrewd,Srud,7,5,2,4,3,shrewd,1,4,482,7,16,2,72,681,94,411505,5,1
14852,risen,rIzN,8,7,1,6,2,risen,2,5,373,6,26,15,79,2757,352,2619862,5,1
4040,could,kUd,11,11,0,10,1,could,1,3,419,6,32,5,83109,384988,82935,302322314,4,1
15778,slang,sl@G,11,10,1,2,9,slang,1,4,534,5,20,13,71,572,85,1819478,5,1
4108,crack,kr@k,18,14,4,5,13,crack,1,4,431,6,62,11,1675,7127,1522,16639894,5,1
16026,source,sors,8,7,1,5,3,source,1,4,493,7,37,2,1437,23969,2620,179974540,5,1
8896,inside,InsYd,4,3,1,0,4,inside,2,5,537,7,8,3,10775,50862,10420,74036500,6,1
15615,shrank,Sr@Gk,8,6,2,8,0,shrank,1,5,547,5,19,4,19,616,33,227485,4,1
12461,parsley,parsli,2,1,1,0,2,parsley,2,6,475,6,10,7,43,2460,112,1377594,6,1
2530,candle,k@ndL,11,9,2,6,5,candle,2,6,414,7,44,13,409,1978,202,10193814,7,1
12440,parley,parli,6,4,2,1,5,parley,2,5,446,6,42,22,21,82,5,130409,6,1
15788,slaver,sl@vX,1,1,0,1,0,slaver,2,5,536,7,18,15,14,53,0,55703,6,1
15211,scarce,skErs,1,0,1,0,1,scarce,1,5,604,7,7,3,87,1877,125,2385219,6,1
15955,soldier,solJX,1,0,1,0,1,soldier,2,5,578,8,7,4,1985,6973,1751,10034915,6,1
18638,vitals,vYtLz,1,0,1,0,1,vitals,2,6,430,6,6,7,184,168,6,200318,6,1
13177,plunge,pl^nJ,2,0,2,1,1,plunge,1,5,445,7,4,4,114,1424,195,1668493,6,1
7424,grinder,grYndX,1,0,1,0,1,grinder,2,6,452,8,13,8,65,497,21,2282361,7,2
7287,goo,gu,26,21,5,19,7,goo,1,2,569,4,150,40,109,415,32,3884124,3,NA
9757,leather,lEDX,10,10,0,6,4,leather,2,4,459,8,42,7,693,7272,336,42716044,5,1
6518,flaw,flc,9,7,2,3,6,flaw,1,3,449,5,33,19,155,1002,140,2288608,4,1
7379,grave,grev,16,12,4,4,12,grave,1,4,493,6,33,24,1340,5004,837,6930746,5,1
16337,step,stEp,6,6,0,0,6,step,1,4,476,5,33,16,6052,35177,7102,86156724,5,1
16513,stubble,st^bL,4,2,2,1,3,stubble,2,6,450,8,8,3,18,478,6,297662,7,1
5402,each,iC,14,8,6,8,6,each,1,2,419,5,57,21,12916,157869,15531,340897028,3,1
12907,phony,foni,8,6,2,5,3,phony,2,4,474,5,48,4,421,1214,521,768812,5,1
1931,blitz,blIts,2,0,2,0,2,blitz,1,5,404,6,26,9,64,635,119,2478467,6,1
1258,attract,xtr@kt,1,0,1,1,0,attract,2,6,547,8,5,1,290,4955,591,7608984,7,1
2502,camp,k@mp,12,7,5,9,3,camp,1,4,354,5,54,29,2612,17877,3006,35261166,5,1
4257,crush,kr^S,7,6,1,3,4,crush,1,4,439,6,35,9,857,2255,354,3577655,5,1
10976,mitre,mYtX,11,10,1,7,4,mitre,2,5,401,5,7,9,2,52,4,714477,5,1
13128,plea,pli,17,10,7,8,9,plea,1,3,304,5,96,15,349,2482,914,3445286,4,1
7604,halve,h@v,17,16,1,5,12,halve,1,3,448,6,45,10,7,222,4,242617,4,1
9358,join,JOn,8,5,3,6,2,join,1,3,379,5,53,17,4255,15873,5094,174303626,4,1
1143,assault,xsclt,2,0,2,2,0,assault,2,5,538,8,5,2,896,6306,1657,10011530,6,1
425,agree,xgri,2,0,2,1,1,agree,2,4,431,6,9,4,3298,25427,13239,47501886,5,1
16968,tangle,t@GgL,9,8,1,8,1,tangle,2,6,365,7,18,15,53,919,43,554585,7,1
16460,street,strit,6,5,1,1,5,street,1,5,412,7,23,6,7557,56313,12122,149137640,6,1
16398,stocky,staki,4,2,2,2,2,stocky,2,5,515,7,27,5,9,395,9,138963,5,1
13358,posse,pasi,4,4,0,1,3,posse,2,4,428,6,27,11,221,529,109,1038358,5,1
17196,that,D@t,14,13,1,13,1,that,1,3,518,5,36,18,719677,3326809,1186240,3400063273,4,1
4408,daisy,dezi,6,5,1,4,2,daisy,2,4,466,6,32,6,689,1463,144,5125361,5,2
7693,hatter,h@tX,11,9,2,8,3,hatter,2,4,505,7,47,24,23,97,18,294189,5,1
16401,stoic,stoIk,4,1,3,0,4,stoic,2,5,519,6,5,2,21,453,49,275967,6,1
8142,hurt,hRt,23,21,2,15,8,hurt,1,3,443,5,101,23,12564,18791,5882,12940340,4,1
9955,linen,lIn|n,2,1,1,0,2,linen,2,5,519,6,39,13,149,1687,47,4961488,6,1
9685,latch,l@C,18,18,0,8,10,latch,1,3,424,6,65,14,98,739,49,1777882,4,1
3677,cone,kon,35,30,5,24,11,cone,1,3,509,5,165,47,149,1561,125,4434449,4,1
2373,but,b^t,35,30,5,21,14,but,1,3,289,4,101,40,225291,1149758,330971,999908295,4,1
10992,mock,mak,24,20,4,17,7,mock,1,3,365,5,130,26,274,1900,210,3161960,4,1
15701,simple,sImpL,6,6,0,4,2,simple,2,6,477,7,13,13,4555,29437,4870,85630690,7,1
2927,change,CenJ,3,2,1,2,1,change,1,4,508,7,17,7,12258,80896,18784,210606359,5,1
15774,slake,slek,12,9,3,5,7,slake,1,4,392,4,23,14,3,35,1,54780,4,1
6937,gag,g@g,19,19,0,12,7,gag,1,3,414,4,54,39,360,734,153,3570507,4,1
15257,scope,skop,7,5,2,3,4,scope,1,4,463,6,17,9,286,6085,467,23357027,5,1
15844,slur,slR,9,8,1,3,6,slur,1,3,511,5,85,12,24,248,69,252466,4,1
15951,solar,solX,13,11,2,7,6,solar,2,4,499,6,89,15,236,9611,875,20427276,4,1
15917,soap,sop,21,17,4,16,5,soap,1,3,400,5,63,12,775,3324,513,12486613,4,1
15016,rupee,rupi,2,1,1,0,2,rupee,2,4,499,6,40,6,2,90,6,2831536,5,1
5755,epic,EpIk,2,1,1,1,1,epic,2,4,501,5,25,5,120,2212,243,6460697,5,1
17119,tenet,tEn|t,6,4,2,2,4,tenet,2,5,425,6,16,8,6,768,269,838507,6,1
7463,grove,grov,13,11,2,4,9,grove,1,4,431,6,40,21,197,3287,209,15189493,5,1
7940,hoarse,hors,11,9,2,5,6,hoarse,1,4,465,7,43,4,25,486,34,245236,5,1
12304,palm,pam,14,9,5,4,10,palm,1,4,356,5,16,24,675,7791,1278,42632962,5,1
4699,deny,dInY,6,3,3,0,6,deny,2,4,714,5,13,19,1091,5105,1289,7211538,5,1
5516,elector,xlEktX,1,0,1,0,1,elector,3,6,456,8,10,5,0,93,47,473844,7,2
3112,choral,korL,12,7,5,4,8,choral,2,5,368,7,80,4,11,927,21,2068269,6,2
18956,whim,hwIm,9,8,1,2,7,whim,1,3,353,5,82,17,119,561,49,658300,4,1
9690,lateral,l@tXL,2,1,1,1,1,lateral,3,6,577,6,4,1,78,1714,32,4547513,5,1
15597,shop,Sap,16,15,1,12,4,shop,1,3,384,5,96,20,2731,15046,1834,212807264,4,1
13051,pistil,pIstL,2,2,0,2,0,pistil,2,6,403,7,11,2,5,20,0,90108,7,1
6482,flag,fl@g,8,6,2,3,5,flag,1,4,589,5,30,17,892,6243,1599,33053840,5,1
7705,hawk,hck,18,14,4,13,5,hawk,1,3,382,5,89,14,650,2431,319,6531503,4,1
12465,part,part,17,12,5,9,8,part,1,4,345,5,55,35,13337,130109,33847,302741007,5,1
11831,obtain,xbten,2,0,2,2,0,obtain,2,5,496,7,5,1,190,5657,330,30672052,6,1
15629,shrivel,SrIvL,1,1,0,1,0,shrivel,2,6,574,8,2,1,20,106,4,61038,7,1
15497,sewer,suX,9,6,3,1,8,sewer,2,3,426,6,68,16,240,1088,130,5008805,4,1
15798,sleep,slip,13,10,3,5,8,sleep,1,4,407,6,28,13,11625,21585,3484,29496833,5,1
15508,shack,S@k,22,20,2,16,6,shack,1,3,447,6,108,20,288,1208,90,2741096,4,1
18045,undo,^ndu,2,2,0,0,2,undo,2,4,405,5,10,13,223,866,172,6202977,5,2
1175,aster,@stX,10,6,4,10,0,aster,2,4,509,6,43,28,10,157,2,720415,5,1
16438,strand,str@nd,1,0,1,1,0,strand,1,6,701,7,3,7,94,1580,58,6383727,7,1
10701,meow,miW,7,5,2,1,6,meow,2,3,619,4,41,6,150,183,31,813990,3,NA
11785,obese,obis,1,0,1,0,1,obese,2,4,557,5,2,1,25,1375,227,1673406,5,1
10874,minister,mIn|stX,2,1,1,2,0,minister,3,7,560,9,3,4,941,19040,7203,43935143,8,2
6594,flurry,flRi,3,1,2,1,2,flurry,2,4,507,6,21,6,24,909,119,610263,5,1
10811,mighty,mYti,2,1,1,0,2,mighty,2,4,649,6,28,4,1355,2408,261,7270974,5,2
13373,poster,postX,7,4,3,4,3,poster,2,5,456,7,17,24,305,2564,402,41897879,6,2
3108,chop,Cap,18,16,2,13,5,chop,1,3,397,5,57,19,694,1922,240,2317116,4,1
